LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,GDP,Flag Codes,Lookup Area,Lookup M49,Lookup iso,Area Code,Area Code (M49),Area,eu_member,Item Code,Item Code (CPC),Item,Element Code,Element,Months Code,Months,Unit,YEAR,wheat_PPI,YEAR_INT
SVK,GDP,TOT,USD_CAP,A,2008,23608.977522,,Slovakia,703.0,SVK,199,'703,Slovakia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2008,130.49,2008
SVK,GDP,TOT,USD_CAP,A,2009,22948.251564,,Slovakia,703.0,SVK,199,'703,Slovakia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2009,79.53,2009
SVK,GDP,TOT,USD_CAP,A,2010,25222.341684,,Slovakia,703.0,SVK,199,'703,Slovakia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2010,102.14,2010
SVK,GDP,TOT,USD_CAP,A,2011,26260.184756,,Slovakia,703.0,SVK,199,'703,Slovakia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2011,135.98,2011
SVK,GDP,TOT,USD_CAP,A,2012,27000.730262,,Slovakia,703.0,SVK,199,'703,Slovakia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2012,141.9,2012
SVK,GDP,TOT,USD_CAP,A,2013,28021.090416,,Slovakia,703.0,SVK,199,'703,Slovakia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2013,120.49,2013
SVK,GDP,TOT,USD_CAP,A,2014,29029.587681,,Slovakia,703.0,SVK,199,'703,Slovakia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2014,107.26,2014
SVK,GDP,TOT,USD_CAP,A,2015,30062.179649,,Slovakia,703.0,SVK,199,'703,Slovakia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2015,105.52,2015
SVK,GDP,TOT,USD_CAP,A,2016,29737.53009,,Slovakia,703.0,SVK,199,'703,Slovakia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2016,87.21,2016
SVK,GDP,TOT,USD_CAP,A,2017,30147.015977,,Slovakia,703.0,SVK,199,'703,Slovakia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2017,99.84,2017
SVK,GDP,TOT,USD_CAP,A,2018,31374.187996,,Slovakia,703.0,SVK,199,'703,Slovakia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2018,107.6,2018
SVK,GDP,TOT,USD_CAP,A,2019,33461.912918,,Slovakia,703.0,SVK,199,'703,Slovakia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2019,109.3,2019
SVK,GDP,TOT,USD_CAP,A,2020,32898.852987,,Slovakia,703.0,SVK,199,'703,Slovakia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2020,105.19,2020
SVK,GDP,TOT,USD_CAP,A,2021,33941.41438,,Slovakia,703.0,SVK,199,'703,Slovakia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2021,101.09,2021
ESP,GDP,TOT,USD_CAP,A,2000,21594.388207,,Spain,724.0,ESP,203,'724,Spain,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2000,66.97,2000
ESP,GDP,TOT,USD_CAP,A,2001,23000.283147,,Spain,724.0,ESP,203,'724,Spain,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,75.84,2001
ESP,GDP,TOT,USD_CAP,A,2002,24376.32871,,Spain,724.0,ESP,203,'724,Spain,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,69.08,2002
ESP,GDP,TOT,USD_CAP,A,2003,25042.107892,,Spain,724.0,ESP,203,'724,Spain,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2003,71.15,2003
ESP,GDP,TOT,USD_CAP,A,2004,26182.028314,,Spain,724.0,ESP,203,'724,Spain,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2004,73.21,2004
ESP,GDP,TOT,USD_CAP,A,2005,27600.937175,,Spain,724.0,ESP,203,'724,Spain,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2005,72.18,2005
ESP,GDP,TOT,USD_CAP,A,2006,30741.226447,,Spain,724.0,ESP,203,'724,Spain,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2006,71.82,2006
ESP,GDP,TOT,USD_CAP,A,2007,32466.531633,,Spain,724.0,ESP,203,'724,Spain,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2007,108.42,2007
ESP,GDP,TOT,USD_CAP,A,2008,33242.245427,,Spain,724.0,ESP,203,'724,Spain,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2008,112.85,2008
ESP,GDP,TOT,USD_CAP,A,2009,32090.923454,,Spain,724.0,ESP,203,'724,Spain,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2009,82.64,2009
ESP,GDP,TOT,USD_CAP,A,2010,31692.052731,,Spain,724.0,ESP,203,'724,Spain,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2010,89.96,2010
ESP,GDP,TOT,USD_CAP,A,2011,31872.363088,,Spain,724.0,ESP,203,'724,Spain,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2011,118.63,2011
ESP,GDP,TOT,USD_CAP,A,2012,31724.785352,,Spain,724.0,ESP,203,'724,Spain,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2012,127.81,2012
ESP,GDP,TOT,USD_CAP,A,2013,32463.123679,,Spain,724.0,ESP,203,'724,Spain,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2013,110.02,2013
ESP,GDP,TOT,USD_CAP,A,2014,33558.976673,,Spain,724.0,ESP,203,'724,Spain,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2014,108.11,2014
ESP,GDP,TOT,USD_CAP,A,2015,34945.481614,,Spain,724.0,ESP,203,'724,Spain,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2015,104.35,2015
ESP,GDP,TOT,USD_CAP,A,2016,37333.06491,,Spain,724.0,ESP,203,'724,Spain,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2016,87.54,2016
ESP,GDP,TOT,USD_CAP,A,2017,39601.479631,,Spain,724.0,ESP,203,'724,Spain,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2017,95.43,2017
ESP,GDP,TOT,USD_CAP,A,2018,40776.768298,,Spain,724.0,ESP,203,'724,Spain,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2018,94.91,2018
ESP,GDP,TOT,USD_CAP,A,2019,43135.539426,,Spain,724.0,ESP,203,'724,Spain,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2019,98.52,2019
ESP,GDP,TOT,USD_CAP,A,2020,37992.368883,P,Spain,724.0,ESP,203,'724,Spain,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2020,99.97,2020
ESP,GDP,TOT,USD_CAP,A,2021,40724.034713,P,Spain,724.0,ESP,203,'724,Spain,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2021,101.46,2021
SWE,GDP,TOT,USD_CAP,A,2000,29622.366103,,Sweden,752.0,SWE,210,'752,Sweden,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2000,70.22,2000
SWE,GDP,TOT,USD_CAP,A,2001,29932.174648,,Sweden,752.0,SWE,210,'752,Sweden,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,74.69,2001
SWE,GDP,TOT,USD_CAP,A,2002,30926.361002,,Sweden,752.0,SWE,210,'752,Sweden,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,70.22,2002
SWE,GDP,TOT,USD_CAP,A,2003,31816.340588,,Sweden,752.0,SWE,210,'752,Sweden,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2003,73.54,2003
SWE,GDP,TOT,USD_CAP,A,2004,33858.907307,,Sweden,752.0,SWE,210,'752,Sweden,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2004,70.07,2004
SWE,GDP,TOT,USD_CAP,A,2005,34244.359285,,Sweden,752.0,SWE,210,'752,Sweden,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2005,65.64,2005
SWE,GDP,TOT,USD_CAP,A,2006,37724.672538,,Sweden,752.0,SWE,210,'752,Sweden,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2006,74.58,2006
SWE,GDP,TOT,USD_CAP,A,2007,40909.682622,,Sweden,752.0,SWE,210,'752,Sweden,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2007,125.12,2007
SWE,GDP,TOT,USD_CAP,A,2008,42158.296425,,Sweden,752.0,SWE,210,'752,Sweden,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2008,129.18,2008
SWE,GDP,TOT,USD_CAP,A,2009,40281.631087,,Sweden,752.0,SWE,210,'752,Sweden,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2009,82.27,2009
SWE,GDP,TOT,USD_CAP,A,2010,42223.312396,,Sweden,752.0,SWE,210,'752,Sweden,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2010,116.91,2010
SWE,GDP,TOT,USD_CAP,A,2011,44608.584887,,Sweden,752.0,SWE,210,'752,Sweden,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2011,129.9,2011
SWE,GDP,TOT,USD_CAP,A,2012,45432.431014,,Sweden,752.0,SWE,210,'752,Sweden,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2012,137.12,2012
SWE,GDP,TOT,USD_CAP,A,2013,46312.397402,,Sweden,752.0,SWE,210,'752,Sweden,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2013,121.96,2013
SWE,GDP,TOT,USD_CAP,A,2014,47184.673173,,Sweden,752.0,SWE,210,'752,Sweden,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2014,105.36,2014
SWE,GDP,TOT,USD_CAP,A,2015,49103.131953,,Sweden,752.0,SWE,210,'752,Sweden,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2015,101.9,2015
SWE,GDP,TOT,USD_CAP,A,2016,50430.25079,,Sweden,752.0,SWE,210,'752,Sweden,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2016,92.74,2016
SWE,GDP,TOT,USD_CAP,A,2017,51947.95578,,Sweden,752.0,SWE,210,'752,Sweden,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2017,93.24,2017
SWE,GDP,TOT,USD_CAP,A,2018,53521.635778,,Sweden,752.0,SWE,210,'752,Sweden,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2018,133.8,2018
SWE,GDP,TOT,USD_CAP,A,2019,56404.032355,,Sweden,752.0,SWE,210,'752,Sweden,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2019,107.46,2019
SWE,GDP,TOT,USD_CAP,A,2020,56135.141361,,Sweden,752.0,SWE,210,'752,Sweden,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2020,112.73,2020
SWE,GDP,TOT,USD_CAP,A,2021,59973.968839,,Sweden,752.0,SWE,210,'752,Sweden,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2021,117.99,2021
GBR,GDP,TOT,USD_CAP,A,2000,26542.460101,,United Kingdom of Great Britain and Northern Ireland,826.0,GBR,229,'826,United Kingdom of Great Britain and Northern Ireland,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2000,56.25,2000
GBR,GDP,TOT,USD_CAP,A,2001,27895.043926,,United Kingdom of Great Britain and Northern Ireland,826.0,GBR,229,'826,United Kingdom of Great Britain and Northern Ireland,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,60.75,2001
GBR,GDP,TOT,USD_CAP,A,2002,29093.122226,,United Kingdom of Great Britain and Northern Ireland,826.0,GBR,229,'826,United Kingdom of Great Britain and Northern Ireland,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,52.5,2002
GBR,GDP,TOT,USD_CAP,A,2003,30354.869428,,United Kingdom of Great Britain and Northern Ireland,826.0,GBR,229,'826,United Kingdom of Great Britain and Northern Ireland,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2003,63.0,2003
GBR,GDP,TOT,USD_CAP,A,2004,32093.997947,,United Kingdom of Great Britain and Northern Ireland,826.0,GBR,229,'826,United Kingdom of Great Britain and Northern Ireland,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2004,64.5,2004
GBR,GDP,TOT,USD_CAP,A,2005,32740.656139,,United Kingdom of Great Britain and Northern Ireland,826.0,GBR,229,'826,United Kingdom of Great Britain and Northern Ireland,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2005,54.75,2005
GBR,GDP,TOT,USD_CAP,A,2006,34760.172006,,United Kingdom of Great Britain and Northern Ireland,826.0,GBR,229,'826,United Kingdom of Great Britain and Northern Ireland,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2006,60.75,2006
GBR,GDP,TOT,USD_CAP,A,2007,35547.724697,,United Kingdom of Great Britain and Northern Ireland,826.0,GBR,229,'826,United Kingdom of Great Britain and Northern Ireland,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2007,96.75,2007
GBR,GDP,TOT,USD_CAP,A,2008,36760.886189,,United Kingdom of Great Britain and Northern Ireland,826.0,GBR,229,'826,United Kingdom of Great Britain and Northern Ireland,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2008,114.0,2008
GBR,GDP,TOT,USD_CAP,A,2009,35104.48425,,United Kingdom of Great Britain and Northern Ireland,826.0,GBR,229,'826,United Kingdom of Great Britain and Northern Ireland,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2009,87.0,2009
GBR,GDP,TOT,USD_CAP,A,2010,36583.990296,,United Kingdom of Great Britain and Northern Ireland,826.0,GBR,229,'826,United Kingdom of Great Britain and Northern Ireland,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2010,99.0,2010
GBR,GDP,TOT,USD_CAP,A,2011,37245.250086,,United Kingdom of Great Britain and Northern Ireland,826.0,GBR,229,'826,United Kingdom of Great Britain and Northern Ireland,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2011,137.25,2011
GBR,GDP,TOT,USD_CAP,A,2012,38329.611081,,United Kingdom of Great Britain and Northern Ireland,826.0,GBR,229,'826,United Kingdom of Great Britain and Northern Ireland,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2012,144.75,2012
GBR,GDP,TOT,USD_CAP,A,2013,39989.080724,,United Kingdom of Great Britain and Northern Ireland,826.0,GBR,229,'826,United Kingdom of Great Britain and Northern Ireland,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2013,139.5,2013
GBR,GDP,TOT,USD_CAP,A,2014,41288.479526,,United Kingdom of Great Britain and Northern Ireland,826.0,GBR,229,'826,United Kingdom of Great Britain and Northern Ireland,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2014,117.0,2014
GBR,GDP,TOT,USD_CAP,A,2015,42601.747441,,United Kingdom of Great Britain and Northern Ireland,826.0,GBR,229,'826,United Kingdom of Great Britain and Northern Ireland,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2015,93.0,2015
GBR,GDP,TOT,USD_CAP,A,2016,44230.588833,,United Kingdom of Great Britain and Northern Ireland,826.0,GBR,229,'826,United Kingdom of Great Britain and Northern Ireland,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2016,90.0,2016
GBR,GDP,TOT,USD_CAP,A,2017,46117.225681,,United Kingdom of Great Britain and Northern Ireland,826.0,GBR,229,'826,United Kingdom of Great Britain and Northern Ireland,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2017,107.72,2017
GBR,GDP,TOT,USD_CAP,A,2018,47219.464771,,United Kingdom of Great Britain and Northern Ireland,826.0,GBR,229,'826,United Kingdom of Great Britain and Northern Ireland,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2018,122.01,2018
GBR,GDP,TOT,USD_CAP,A,2019,49317.511698,,United Kingdom of Great Britain and Northern Ireland,826.0,GBR,229,'826,United Kingdom of Great Britain and Northern Ireland,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2019,116.98,2019
GBR,GDP,TOT,USD_CAP,A,2020,45867.757803,,United Kingdom of Great Britain and Northern Ireland,826.0,GBR,229,'826,United Kingdom of Great Britain and Northern Ireland,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2020,129.63,2020
GBR,GDP,TOT,USD_CAP,A,2021,49773.86078,,United Kingdom of Great Britain and Northern Ireland,826.0,GBR,229,'826,United Kingdom of Great Britain and Northern Ireland,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2021,140.19,2021
USA,GDP,TOT,USD_CAP,A,2000,36299.662179,,United States of America,840.0,USA,231,'840,United States of America,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2000,53.04,2000
USA,GDP,TOT,USD_CAP,A,2001,37100.285739,,United States of America,840.0,USA,231,'840,United States of America,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,56.35,2001
USA,GDP,TOT,USD_CAP,A,2002,37954.222014,,United States of America,840.0,USA,231,'840,United States of America,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,72.38,2002
USA,GDP,TOT,USD_CAP,A,2003,39419.907372,,United States of America,840.0,USA,231,'840,United States of America,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2003,69.06,2003
USA,GDP,TOT,USD_CAP,A,2004,41659.662691,,United States of America,840.0,USA,231,'840,United States of America,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2004,69.06,2004
USA,GDP,TOT,USD_CAP,A,2005,44052.382996,,United States of America,840.0,USA,231,'840,United States of America,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2005,69.61,2005
USA,GDP,TOT,USD_CAP,A,2006,46234.10571,,United States of America,840.0,USA,231,'840,United States of America,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2006,86.74,2006
USA,GDP,TOT,USD_CAP,A,2007,47976.201209,,United States of America,840.0,USA,231,'840,United States of America,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2007,131.49,2007
USA,GDP,TOT,USD_CAP,A,2008,48498.445211,,United States of America,840.0,USA,231,'840,United States of America,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2008,137.57,2008
USA,GDP,TOT,USD_CAP,A,2009,47122.988543,,United States of America,840.0,USA,231,'840,United States of America,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2009,98.9,2009
USA,GDP,TOT,USD_CAP,A,2010,48570.289731,,United States of America,840.0,USA,231,'840,United States of America,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2010,115.47,2010
USA,GDP,TOT,USD_CAP,A,2011,49951.907651,,United States of America,840.0,USA,231,'840,United States of America,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2011,146.96,2011
USA,GDP,TOT,USD_CAP,A,2012,51644.991659,,United States of America,840.0,USA,231,'840,United States of America,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2012,158.01,2012
USA,GDP,TOT,USD_CAP,A,2013,53116.521969,,United States of America,840.0,USA,231,'840,United States of America,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2013,139.23,2013
USA,GDP,TOT,USD_CAP,A,2014,54914.368228,,United States of America,840.0,USA,231,'840,United States of America,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2014,121.55,2014
USA,GDP,TOT,USD_CAP,A,2015,56520.609227,,United States of America,840.0,USA,231,'840,United States of America,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2015,99.45,2015
USA,GDP,TOT,USD_CAP,A,2016,57592.691515,,United States of America,840.0,USA,231,'840,United States of America,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2016,79.01,2016
USA,GDP,TOT,USD_CAP,A,2017,59589.233923,,United States of America,840.0,USA,231,'840,United States of America,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2017,95.58,2017
USA,GDP,TOT,USD_CAP,A,2018,62449.612827,,United States of America,840.0,USA,231,'840,United States of America,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2018,104.42,2018
USA,GDP,TOT,USD_CAP,A,2019,64690.272395,,United States of America,840.0,USA,231,'840,United States of America,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2019,92.27,2019
USA,GDP,TOT,USD_CAP,A,2020,63480.861222,,United States of America,840.0,USA,231,'840,United States of America,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2020,101.66,2020
USA,GDP,TOT,USD_CAP,A,2021,70181.12175,,United States of America,840.0,USA,231,'840,United States of America,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2021,107.2,2021
EST,GDP,TOT,USD_CAP,A,2000,9393.571268,,Estonia,233.0,EST,63,'233,Estonia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2000,66.51,2000
EST,GDP,TOT,USD_CAP,A,2001,10281.924673,,Estonia,233.0,EST,63,'233,Estonia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,64.75,2001
EST,GDP,TOT,USD_CAP,A,2002,11628.295949,,Estonia,233.0,EST,63,'233,Estonia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,67.03,2002
EST,GDP,TOT,USD_CAP,A,2003,13090.35094,,Estonia,233.0,EST,63,'233,Estonia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2003,70.5,2003
EST,GDP,TOT,USD_CAP,A,2004,14496.523721,,Estonia,233.0,EST,63,'233,Estonia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2004,71.33,2004
EST,GDP,TOT,USD_CAP,A,2005,16584.411085,,Estonia,233.0,EST,63,'233,Estonia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2005,63.96,2005
EST,GDP,TOT,USD_CAP,A,2006,19286.792395,,Estonia,233.0,EST,63,'233,Estonia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2006,86.3,2006
EST,GDP,TOT,USD_CAP,A,2007,22160.972592,,Estonia,233.0,EST,63,'233,Estonia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2007,137.05,2007
EST,GDP,TOT,USD_CAP,A,2008,22780.0071,,Estonia,233.0,EST,63,'233,Estonia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2008,72.83,2008
EST,GDP,TOT,USD_CAP,A,2009,20460.80316,,Estonia,233.0,EST,63,'233,Estonia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2009,72.26,2009
EST,GDP,TOT,USD_CAP,A,2010,21589.56589,,Estonia,233.0,EST,63,'233,Estonia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2010,125.94,2010
EST,GDP,TOT,USD_CAP,A,2011,24515.48857,,Estonia,233.0,EST,63,'233,Estonia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2011,114.18,2011
EST,GDP,TOT,USD_CAP,A,2012,25946.944889,,Estonia,233.0,EST,63,'233,Estonia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2012,156.36,2012
EST,GDP,TOT,USD_CAP,A,2013,27418.689637,,Estonia,233.0,EST,63,'233,Estonia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2013,118.05,2013
EST,GDP,TOT,USD_CAP,A,2014,28917.833656,,Estonia,233.0,EST,63,'233,Estonia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2014,105.34,2014
EST,GDP,TOT,USD_CAP,A,2015,29222.748082,,Estonia,233.0,EST,63,'233,Estonia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2015,100.59,2015
EST,GDP,TOT,USD_CAP,A,2016,31310.152103,,Estonia,233.0,EST,63,'233,Estonia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2016,94.07,2016
EST,GDP,TOT,USD_CAP,A,2017,33867.803542,,Estonia,233.0,EST,63,'233,Estonia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2017,95.79,2017
EST,GDP,TOT,USD_CAP,A,2018,36488.637421,,Estonia,233.0,EST,63,'233,Estonia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2018,112.95,2018
